Term,Section,Former,Title,Credits,Instructional Method,Location,Start Date,End Date,Meeting Days,Start Time,End Time,Instructor(s),Seats Remaining,GERS,Purpose,Prequisites,Notes,Sort,Courses ID
Fall 2017 - Day,ENG-365-01,,Revolution and Reaction,4,EXAM,FUR 106,12/13/17,12/13/17,W,12:00PM,02:30PM,,10,WR TA,undergraduate day,any first year writing seminar,,2,5575
Fall 2017 - Day,ENG-434-01,ENG-74,Postcolonial Literature,4,LEC,FUR 106,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Dr. Karni P. Bhati,12,TA WC,undergraduate day,any first year writing seminar,,1,3098
Fall 2017 - Day,ENG-434-01,ENG-74,Postcolonial Literature,4,EXAM,FUR 106,12/11/17,12/11/17,M,12:00PM,02:30PM,,12,TA WC,undergraduate day,any first year writing seminar,,2,3098
Fall 2017 - Day,ENG-462-01,,"Stage, Social Struggle, Theory",4,LEC,FUR 107,08/22/17,12/05/17,TR,02:30PM,03:45PM,Dr. Nick Radel,15,TA,undergraduate day,any first year writing seminar,,1,3109
Fall 2017 - Day,ENG-462-01,,"Stage, Social Struggle, Theory",4,EXAM,FUR 107,12/08/17,12/08/17,F,03:30PM,06:00PM,,15,TA,undergraduate day,any first year writing seminar,,2,3109
Fall 2017 - Day,ENG-475-01,ENG-64S,Senior Seminar in English,4,SEM,FUR 121,08/22/17,12/05/17,W,02:30PM,05:00PM,Dr. Laura L. Morris,4,,undergraduate day,any first year writing seminar,,1,3112
Fall 2017 - Day,ENG-475-01,ENG-64S,Senior Seminar in English,4,EXAM,FUR 121,12/12/17,12/12/17,T,03:30PM,06:00PM,,4,,undergraduate day,any first year writing seminar,,2,3112
Fall 2017 - Day,FRN-110-01,FR-11,Elementary French I,4,LEC,FUR 107,08/22/17,12/05/17,MTRF,01:30PM,02:20PM,Ms. Nathalie Lemaire,FULL,,undergraduate day,appropriate placement ,,1,3124
Fall 2017 - Day,FRN-110-01,FR-11,Elementary French I,4,EXAM,FUR 107,12/13/17,12/13/17,W,12:00PM,02:30PM,,FULL,,undergraduate day,appropriate placement ,,2,3124
Fall 2017 - Day,FRN-110-02,FR-11,Elementary French I,4,LEC,FUR 107,08/22/17,12/05/17,MTRF,11:30AM,12:20PM,Ms. Nathalie Lemaire,FULL,,undergraduate day,appropriate placement ,,1,3124
Fall 2017 - Day,FRN-110-02,FR-11,Elementary French I,4,EXAM,FUR 107,12/11/17,12/11/17,M,12:00PM,02:30PM,,FULL,,undergraduate day,appropriate placement ,,2,3124
Fall 2017 - Day,FRN-115-01,FR-15,Intensive Elementary French,4,LEC,FUR 227,08/22/17,12/05/17,MTRF,08:30AM,09:20AM,Dr. Cherie Maiden,9,,undergraduate day,appropriate placement,,1,3125
Fall 2017 - Day,FRN-115-01,FR-15,Intensive Elementary French,4,EXAM,FUR 227,12/07/17,12/07/17,R,08:30AM,11:00AM,,9,,undergraduate day,appropriate placement,,2,3125
Fall 2017 - Day,FRN-115-02,FR-15,Intensive Elementary French,4,LEC,FUR 227,08/22/17,12/05/17,MTRF,10:30AM,11:20AM,Dr. Cherie Maiden,8,,undergraduate day,appropriate placement,,1,3125
Fall 2017 - Day,FRN-115-02,FR-15,Intensive Elementary French,4,EXAM,FUR 227,12/11/17,12/11/17,M,08:30AM,11:00AM,,8,,undergraduate day,appropriate placement,,2,3125
Fall 2017 - Day,FRN-201-01,FR-21,Intermediate French I,4,LEC,FUR 107,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Dr. William G. Allen,FULL,FL,undergraduate day,FRN-115 or FRN-120,,1,3127
Fall 2017 - Day,FRN-201-01,FR-21,Intermediate French I,4,EXAM,FUR 107,12/11/17,12/11/17,M,08:30AM,11:00AM,,FULL,FL,undergraduate day,FRN-115 or FRN-120,,2,3127
Fall 2017 - Day,FRN-201-02,FR-21,Intermediate French I,4,LEC,FUR 107,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Dr. William G. Allen,5,FL,undergraduate day,FRN-115 or FRN-120,,1,3127
Fall 2017 - Day,FRN-201-02,FR-21,Intermediate French I,4,EXAM,FUR 107,12/13/17,12/13/17,W,08:30AM,11:00AM,,5,FL,undergraduate day,FRN-115 or FRN-120,,2,3127
Fall 2017 - Day,FRN-214-01,,French Conversation,4,LEC,HIP 202,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Dr. Marianne Bessy,10,FL,undergraduate day,FRN-201,,1,5333
Fall 2017 - Day,FRN-214-01,,French Conversation,4,EXAM,HIP 202,12/11/17,12/11/17,M,08:30AM,11:00AM,Dr. Daniel J. Worden,10,FL,undergraduate day,FRN-201,,2,5333
Fall 2017 - Day,FRN-215-01,FR-25,French Composition,4,LEC,FUR 227,08/22/17,12/05/17,TR,11:30AM,12:45PM,Dr. Cherie Maiden,16,FL,undergraduate day,FRN-201,,1,5332
Fall 2017 - Day,FRN-215-01,FR-25,French Composition,4,EXAM,FUR 227,12/08/17,12/08/17,F,12:00PM,02:30PM,,16,FL,undergraduate day,FRN-201,,2,5332
Fall 2017 - Day,FRN-331-01,FR-31,French Lit & Civilization I,4,LEC,FUR 111,08/22/17,12/05/17,MWF,01:30PM,02:20PM,Dr. Marianne Bessy,10,TA,undergraduate day,A course in French numbered 210 or greater ,,1,3137
Fall 2017 - Day,FRN-331-01,FR-31,French Lit & Civilization I,4,EXAM,FUR 111,12/13/17,12/13/17,W,12:00PM,02:30PM,Dr. Daniel J. Worden,10,TA,undergraduate day,A course in French numbered 210 or greater ,,2,3137
Fall 2017 - Day,FRN-415-01,FR-51,French Romanticism,4,LEC,FUR 110,08/22/17,12/05/17,TR,10:00AM,11:15AM,Dr. William G. Allen,20,TA,undergraduate day,A course numbered 210 or greater in French,,1,3143
Fall 2017 - Day,FRN-415-01,FR-51,French Romanticism,4,EXAM,FUR 110,12/12/17,12/12/17,T,08:30AM,11:00AM,,20,TA,undergraduate day,A course numbered 210 or greater in French,,2,3143
Fall 2017 - Day,FST-202A-01,,Reading Film,4,LEC,FUR 108,08/22/17,12/05/17,TR,01:00PM,02:15PM,Dr. Ilka Rasch,FULL,VP,undergraduate day,any first year writing seminar,,1,5155
Fall 2017 - Day,FST-202A-01,,Reading Film,4,ADD,FUR 108,08/22/17,12/05/17,T,02:30PM,05:00PM,,FULL,VP,undergraduate day,any first year writing seminar,,2,5155
Fall 2017 - Day,FST-202A-01,,Reading Film,4,EXAM,FUR 108,12/12/17,12/12/17,T,12:00PM,02:30PM,,FULL,VP,undergraduate day,any first year writing seminar,,3,5155
Fall 2017 - Day,GGY-230-01,GGY-30,Principles of Geography,4,LEC,HIP 205,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Dr. George Lipscomb,FULL,NE,undergraduate day,,,1,3159
Fall 2017 - Day,GGY-230-01,GGY-30,Principles of Geography,4,EXAM,HIP 205,12/13/17,12/13/17,W,08:30AM,11:00AM,,FULL,NE,undergraduate day,,,2,3159
Fall 2017 - Day,GRK-110-01,GRK-11,Elementary Greek,4,LEC,FUR 127,08/22/17,12/05/17,MWF,08:30AM,09:20AM,Dr. Chris Blackwell,16,,undergraduate day,Appropriate placement,,1,3162
Fall 2017 - Day,GRK-110-01,GRK-11,Elementary Greek,4,EXAM,FUR 127,12/07/17,12/07/17,R,08:30AM,11:00AM,,16,,undergraduate day,Appropriate placement,,2,3162
Fall 2017 - Day,GRK-201-01,GRK-21,Intermediate Greek,4,LEC,FUR 126,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Staff Staff,10,FL,undergraduate day,GRK-120,,1,3164
Fall 2017 - Day,GRK-201-01,GRK-21,Intermediate Greek,4,EXAM,FUR 126,12/11/17,12/11/17,M,12:00PM,02:30PM,,10,FL,undergraduate day,GRK-120,,2,3164
Fall 2017 - Day,GRM-110-01,GER-11,Elementary German I,4,LEC,FUR 229,08/22/17,12/05/17,MTRF,08:30AM,09:20AM,Dr. Erik J. Grell,8,,undergraduate day,appropriate placement,,1,3177
Fall 2017 - Day,GRM-110-01,GER-11,Elementary German I,4,EXAM,FUR 229,12/07/17,12/07/17,R,08:30AM,11:00AM,,8,,undergraduate day,appropriate placement,,2,3177
Fall 2017 - Day,GRM-110-02,GER-11,Elementary German I,4,LEC,FUR 229,08/22/17,12/05/17,MTRF,10:30AM,11:20AM,Anne S. Culberson,4,,undergraduate day,appropriate placement,,1,3177
Fall 2017 - Day,GRM-110-02,GER-11,Elementary German I,4,EXAM,FUR 229,12/11/17,12/11/17,M,08:30AM,11:00AM,,4,,undergraduate day,appropriate placement,,2,3177
Fall 2017 - Day,GRM-110-03,GER-11,Elementary German I,4,LEC,FUR 229,08/22/17,12/05/17,MTRF,11:30AM,12:20PM,Dr. Erik J. Grell,1,,undergraduate day,appropriate placement,,1,3177
Fall 2017 - Day,GRM-110-03,GER-11,Elementary German I,4,EXAM,FUR 229,12/11/17,12/11/17,M,12:00PM,02:30PM,,1,,undergraduate day,appropriate placement,,2,3177
Fall 2017 - Day,GRM-201-01,GER-21,Intermediate German I,4,LEC,FUR 108,08/22/17,12/05/17,MWF,12:30PM,01:20PM,Anne S. Culberson,2,FL,undergraduate day,GRM-115 or GRM-120,,1,3180
Fall 2017 - Day,GRM-201-01,GER-21,Intermediate German I,4,EXAM,FUR 108,12/07/17,12/07/17,R,12:00PM,02:30PM,,2,FL,undergraduate day,GRM-115 or GRM-120,,2,3180
Fall 2017 - Day,GRM-201-02,GER-21,Intermediate German I,4,LEC,FUR 108,08/22/17,12/05/17,MWF,01:30PM,02:20PM,Dr. Ilka Rasch,13,FL,undergraduate day,GRM-115 or GRM-120,,1,3180
Fall 2017 - Day,GRM-201-02,GER-21,Intermediate German I,4,EXAM,FUR 108,12/13/17,12/13/17,W,12:00PM,02:30PM,,13,FL,undergraduate day,GRM-115 or GRM-120,,2,3180
Fall 2017 - Day,GRM-201-03,GER-21,Intermediate German I,4,LEC,FUR 110,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Dr. Ilka Rasch,18,FL,undergraduate day,GRM-115 or GRM-120,,1,3180
Fall 2017 - Day,GRM-201-03,GER-21,Intermediate German I,4,EXAM,FUR 110,12/13/17,12/13/17,W,08:30AM,11:00AM,,18,FL,undergraduate day,GRM-115 or GRM-120,,2,3180
Fall 2017 - Day,GRM-220-01,GER-26,German Civilization,4,LEC,FUR 229,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Anne S. Culberson,18,,undergraduate day,at least one German course numbered 200 or greater,,1,3183
Fall 2017 - Day,GRM-220-01,GER-26,German Civilization,4,EXAM,FUR 229,12/13/17,12/13/17,W,08:30AM,11:00AM,,18,,undergraduate day,at least one German course numbered 200 or greater,,2,3183
Fall 2017 - Day,GRM-414-01,GER-42,Age of Goethe,4,LEC,FUR 227,08/22/17,12/05/17,MR,02:30PM,04:20PM,Dr. Erik J. Grell,15,TA,undergraduate day,Two courses numbered 201 or greater in German,,1,3223
Fall 2017 - Day,GRM-414-01,GER-42,Age of Goethe,4,EXAM,FUR 227,12/11/17,12/11/17,M,03:30PM,06:00PM,,15,TA,undergraduate day,Two courses numbered 201 or greater in German,,2,3223
Fall 2017 - Day,HSC-101-01,HES-10,Wellness Concepts,4,LEC,PAC 114,08/22/17,12/05/17,TR,08:30AM,09:20AM,Dr. Eric Sobolewski,FULL,MB,undergraduate day,,,1,4728
Fall 2017 - Day,HSC-101-01,HES-10,Wellness Concepts,4,ADD,PAC FTC,08/22/17,12/05/17,MW,08:30AM,09:20AM,,FULL,MB,undergraduate day,,,2,4728
Fall 2017 - Day,HSC-101-01,HES-10,Wellness Concepts,4,EXAM,PAC 114,12/08/17,12/08/17,F,08:30AM,11:00AM,,FULL,MB,undergraduate day,,,3,4728
Fall 2017 - Day,HSC-101-02,HES-10,Wellness Concepts,4,LEC,PAC 113,08/22/17,12/05/17,MW,08:30AM,09:20AM,Dr. Ben Snyder,17,MB,undergraduate day,,,1,4728
Fall 2017 - Day,HSC-101-02,HES-10,Wellness Concepts,4,ADD,PAC FTC,08/22/17,12/05/17,TR,08:30AM,09:20AM,,17,MB,undergraduate day,,,2,4728
Fall 2017 - Day,HSC-101-02,HES-10,Wellness Concepts,4,EXAM,PAC 113,12/07/17,12/07/17,R,08:30AM,11:00AM,,17,MB,undergraduate day,,,3,4728
Fall 2017 - Day,HSC-101-03,HES-10,Wellness Concepts,4,LEC,PAC 114,08/22/17,12/05/17,MW,08:30AM,09:20AM,Dr. Anna L. Cass,FULL,MB,undergraduate day,,,1,4728
Fall 2017 - Day,HSC-101-03,HES-10,Wellness Concepts,4,ADD,PAC FTC,08/22/17,12/05/17,MW,09:30AM,10:20AM,,FULL,MB,undergraduate day,,,2,4728
Fall 2017 - Day,HSC-101-03,HES-10,Wellness Concepts,4,EXAM,PAC 114,12/07/17,12/07/17,R,08:30AM,11:00AM,,FULL,MB,undergraduate day,,,3,4728
Fall 2017 - Day,HSC-101-04,HES-10,Wellness Concepts,4,LEC,PAC 114,08/22/17,12/05/17,MW,10:30AM,11:20AM,Ms. Kelly K. Frazier,FULL,MB,undergraduate day,,,1,4728
Fall 2017 - Day,HSC-101-04,HES-10,Wellness Concepts,4,ADD,PAC FTC,08/22/17,12/05/17,TR,10:30AM,11:20AM,,FULL,MB,undergraduate day,,,2,4728
Fall 2017 - Day,HSC-101-04,HES-10,Wellness Concepts,4,EXAM,PAC 114,12/11/17,12/11/17,M,08:30AM,11:00AM,,FULL,MB,undergraduate day,,,3,4728
Fall 2017 - Day,HSC-101-05,HES-10,Wellness Concepts,4,LEC,PAC 113,08/22/17,12/05/17,WF,10:30AM,11:20AM,Dr. Julian Reed,18,MB,undergraduate day,,,1,4728
Fall 2017 - Day,HSC-101-05,HES-10,Wellness Concepts,4,ADD,PAC FTC,08/22/17,12/05/17,WF,11:30AM,12:20PM,,18,MB,undergraduate day,,,2,4728
Fall 2017 - Day,HSC-101-05,HES-10,Wellness Concepts,4,EXAM,PAC 113,12/11/17,12/11/17,M,08:30AM,11:00AM,,18,MB,undergraduate day,,,3,4728
Fall 2017 - Day,HSC-101-06,HES-10,Wellness Concepts,4,LEC,PAC 116,08/22/17,12/05/17,MW,11:30AM,12:20PM,Dr. Tony Caterisano,4,MB,undergraduate day,,,1,4728
Fall 2017 - Day,HSC-101-06,HES-10,Wellness Concepts,4,ADD,PAC FTC,08/22/17,12/05/17,TR,11:30AM,12:20PM,,4,MB,undergraduate day,,,2,4728
Fall 2017 - Day,HSC-101-06,HES-10,Wellness Concepts,4,EXAM,PAC 116,12/11/17,12/11/17,M,12:00PM,02:30PM,,4,MB,undergraduate day,,,3,4728
Fall 2017 - Day,HSC-101-07,HES-10,Wellness Concepts,4,LEC,PAC 114,08/22/17,12/05/17,TR,11:30AM,12:20PM,Dr. Randolph E. Hutchison,FULL,MB,undergraduate day,,,1,4728
Fall 2017 - Day,HSC-101-07,HES-10,Wellness Concepts,4,ADD,PAC FTC,08/22/17,12/05/17,MW,11:30AM,12:20PM,,FULL,MB,undergraduate day,,,2,4728
Fall 2017 - Day,HSC-101-07,HES-10,Wellness Concepts,4,EXAM,PAC 114,12/08/17,12/08/17,F,12:00PM,02:30PM,,FULL,MB,undergraduate day,,,3,4728
Fall 2017 - Day,HSC-101-08,HES-10,Wellness Concepts,4,LEC,PAC 116,08/22/17,12/05/17,MW,01:30PM,02:20PM,Dr. Tony Caterisano,10,MB,undergraduate day,,,1,4728
Fall 2017 - Day,HSC-101-08,HES-10,Wellness Concepts,4,ADD,PAC FTC,08/22/17,12/05/17,TR,01:30PM,02:20PM,,10,MB,undergraduate day,,,2,4728
Fall 2017 - Day,HSC-101-08,HES-10,Wellness Concepts,4,EXAM,PAC 116,12/13/17,12/13/17,W,12:00PM,02:30PM,,10,MB,undergraduate day,,,3,4728
Fall 2017 - Day,HSC-101-09,HES-10,Wellness Concepts,4,LEC,PAC 116,08/22/17,12/05/17,TR,01:30PM,02:20PM,Dr. M. S. Murr,FULL,MB,undergraduate day,,,1,4728
Fall 2017 - Day,HSC-101-09,HES-10,Wellness Concepts,4,ADD,PAC FTC,08/22/17,12/05/17,MW,01:30PM,02:20PM,,FULL,MB,undergraduate day,,,2,4728
Fall 2017 - Day,HSC-101-09,HES-10,Wellness Concepts,4,EXAM,PAC 116,12/12/17,12/12/17,T,12:00PM,02:30PM,,FULL,MB,undergraduate day,,,3,4728
Fall 2017 - Day,HSC-101-10,HES-10,Wellness Concepts,4,LEC,PAC 114,08/22/17,12/05/17,TR,02:30PM,03:20PM,Dr. M. S. Murr,8,MB,undergraduate day,,,1,4728
Fall 2017 - Day,HSC-101-10,HES-10,Wellness Concepts,4,ADD,PAC FTC,08/22/17,12/05/17,MW,02:30PM,03:20PM,,8,MB,undergraduate day,,,2,4728
Fall 2017 - Day,HSC-101-10,HES-10,Wellness Concepts,4,EXAM,PAC 114,12/08/17,12/08/17,F,03:30PM,06:00PM,,8,MB,undergraduate day,,,3,4728
Fall 2017 - Day,HSC-101-11,HES-10,Wellness Concepts,4,LEC,PAC 114,08/22/17,12/05/17,MW,02:30PM,03:20PM,Ms. Kelly K. Frazier,FULL,MB,undergraduate day,,,1,4728
Fall 2017 - Day,HSC-101-11,HES-10,Wellness Concepts,4,ADD,PAC FTC,08/22/17,12/05/17,TR,02:30PM,03:20PM,,FULL,MB,undergraduate day,,,2,4728
Fall 2017 - Day,HSC-101-11,HES-10,Wellness Concepts,4,EXAM,PAC 114,12/11/17,12/11/17,M,03:30PM,06:00PM,,FULL,MB,undergraduate day,,,3,4728
Fall 2017 - Day,HSC-200-01,HES-39,Health Ed & Physical Activity,4,LEC,PAC 113,08/22/17,12/05/17,MWF,12:30PM,01:20PM,Dr. Julian Reed,9,,undergraduate day,HSC-101,,1,5408
Fall 2017 - Day,HSC-200-01,HES-39,Health Ed & Physical Activity,4,EXAM,PAC 113,12/07/17,12/07/17,R,12:00PM,02:30PM,,9,,undergraduate day,HSC-101,,2,5408
Fall 2017 - Day,HSC-201-01,HES-30,Research & Evaluation in HSC,4,LEC,PAC 113,08/22/17,12/05/17,TR,01:00PM,02:15PM,Dr. Meghan M. Slining,1,HB,undergraduate day,HSC-101,Health Sciences or Public Health majors ONLY,1,4729
Fall 2017 - Day,HSC-201-01,HES-30,Research & Evaluation in HSC,4,LAB,PAC 113,08/22/17,12/05/17,M,02:30PM,05:30PM,Dr. Meghan M. Slining,1,HB,undergraduate day,HSC-101,Health Sciences or Public Health majors ONLY,2,4729
Fall 2017 - Day,HSC-201-01,HES-30,Research & Evaluation in HSC,4,EXAM,PAC 113,12/12/17,12/12/17,T,12:00PM,02:20PM,,1,HB,undergraduate day,HSC-101,Health Sciences or Public Health majors ONLY,3,4729
Fall 2017 - Day,HSC-201-02,HES-30,Research & Evaluation in HSC,4,LEC,PAC 113,08/22/17,12/05/17,TR,10:00AM,11:15AM,Dr. Elizabeth Holt,FULL,HB,undergraduate day,HSC-101,Health Sciences or Public Health majors ONLY,1,4729
Fall 2017 - Day,HSC-201-02,HES-30,Research & Evaluation in HSC,4,LAB,PAC 113,08/22/17,12/05/17,T,02:30PM,05:30PM,Dr. Elizabeth Holt,FULL,HB,undergraduate day,HSC-101,Health Sciences or Public Health majors ONLY,2,4729
Fall 2017 - Day,HSC-201-02,HES-30,Research & Evaluation in HSC,4,EXAM,PAC 113,12/12/17,12/12/17,T,08:30AM,11:00AM,,FULL,HB,undergraduate day,HSC-101,Health Sciences or Public Health majors ONLY,3,4729
Fall 2017 - Day,HSC-205-01,HES-37,Fundamentals of Public Health,4,LEC,PAC 114,08/22/17,12/05/17,TR,10:00AM,11:15AM,Dr. Shaniece Criss,FULL,,undergraduate day,,Health Sciences or Public Health majors ONLY,1,5723
Fall 2017 - Day,HSC-205-01,HES-37,Fundamentals of Public Health,4,EXAM,PAC 114,12/12/17,12/12/17,T,08:30AM,11:00AM,,FULL,,undergraduate day,,Health Sciences or Public Health majors ONLY,2,5723
Fall 2017 - Day,HSC-205-02,HES-37,Fundamentals of Public Health,4,LEC,PAC 114,08/22/17,12/05/17,TR,01:00PM,02:15PM,Dr. Shaniece Criss,FULL,,undergraduate day,,Health Sciences or Public Health majors ONLY,1,5723
Fall 2017 - Day,HSC-205-02,HES-37,Fundamentals of Public Health,4,EXAM,PAC 114,12/12/17,12/12/17,T,12:00PM,02:30PM,,FULL,,undergraduate day,,Health Sciences or Public Health majors ONLY,2,5723
Fall 2017 - Day,HSC-210-01,,Anatomy & Physiology I,4,LEC,PAC 114,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Dr. Tim Patrick,FULL,,undergraduate day,,,1,4912
Fall 2017 - Day,HSC-210-01,,Anatomy & Physiology I,4,LAB,PAC 105,08/22/17,12/05/17,T,02:30PM,05:30PM,Dr. Tim Patrick,FULL,,undergraduate day,,,2,4912
Fall 2017 - Day,HSC-210-01,,Anatomy & Physiology I,4,EXAM,PAC 114,12/13/17,12/13/17,W,08:30AM,11:00AM,,FULL,,undergraduate day,,,3,4912
Fall 2017 - Day,HSC-210-02,,Anatomy & Physiology I,4,LEC,PAC 114,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Dr. Ben Snyder,1,,undergraduate day,,,1,4912
Fall 2017 - Day,HSC-210-02,,Anatomy & Physiology I,4,LAB,PAC 105,08/22/17,12/05/17,W,02:30PM,05:30PM,Dr. Ben Snyder,1,,undergraduate day,,,2,4912
Fall 2017 - Day,HSC-210-02,,Anatomy & Physiology I,4,EXAM,PAC 114,12/11/17,12/11/17,M,12:00PM,02:30PM,,1,,undergraduate day,,,3,4912
Fall 2017 - Day,HSC-211-01,,Anatomy & Physiology II,4,LEC,PAC 116,08/22/17,12/05/17,MWF,08:30AM,09:20AM,Dr. Matt Feigenbaum,7,,undergraduate day,HSC-210,declared Health Sciences majors ONLY,1,4914
Fall 2017 - Day,HSC-211-01,,Anatomy & Physiology II,4,LAB,PAC 116,08/22/17,12/05/17,M,02:30PM,05:30PM,Dr. Matt Feigenbaum,7,,undergraduate day,HSC-210,declared Health Sciences majors ONLY,2,4914
Fall 2017 - Day,HSC-211-01,,Anatomy & Physiology II,4,EXAM,PAC 116,12/07/17,12/07/17,R,08:30AM,11:00AM,,7,,undergraduate day,HSC-210,declared Health Sciences majors ONLY,3,4914
Fall 2017 - Day,HSC-211-02,,Anatomy & Physiology II,4,LEC,PAC 116,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Dr. Matt Feigenbaum,4,,undergraduate day,HSC-210,declared Health Sciences majors ONLY,1,4914
Fall 2017 - Day,HSC-211-02,,Anatomy & Physiology II,4,LAB,PAC 116,08/22/17,12/05/17,T,02:30PM,05:30PM,Dr. Matt Feigenbaum,4,,undergraduate day,HSC-210,declared Health Sciences majors ONLY,2,4914
Fall 2017 - Day,HSC-211-02,,Anatomy & Physiology II,4,EXAM,PAC 116,12/11/17,12/11/17,M,08:30AM,11:00AM,,4,,undergraduate day,HSC-210,declared Health Sciences majors ONLY,3,4914
Fall 2017 - Day,HSC-221-01,HES-47,Motor Development,4,LEC,PAC 113,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Dr. Julian Reed,13,HB,undergraduate day,HSC-101,,1,4730
Fall 2017 - Day,HSC-221-01,HES-47,Motor Development,4,ADD,PAC 113,08/22/17,12/05/17,F,07:30AM,08:20AM,,13,HB,undergraduate day,HSC-101,,2,4730
Fall 2017 - Day,HSC-221-01,HES-47,Motor Development,4,SKL,PAC SWP,08/22/17,12/05/17,W,09:30AM,10:20AM,,13,HB,undergraduate day,HSC-101,,3,4730
Fall 2017 - Day,HSC-221-01,HES-47,Motor Development,4,EXAM,PAC 113,12/13/17,12/13/17,W,08:30AM,11:00AM,,13,HB,undergraduate day,HSC-101,,4,4730
Fall 2017 - Day,HSC-244-01,,Scientific Prncpls of Training,4,LEC,PAC 116,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Dr. Tony Caterisano,FULL,,undergraduate day,,,1,4915
Fall 2017 - Day,HSC-244-01,,Scientific Prncpls of Training,4,LAB,PAC FTC,08/22/17,12/05/17,R,02:30PM,05:30PM,Dr. Tony Caterisano,FULL,,undergraduate day,,,2,4915
Fall 2017 - Day,HSC-244-01,,Scientific Prncpls of Training,4,EXAM,PAC 116,12/13/17,12/13/17,W,08:30AM,11:00AM,,FULL,,undergraduate day,,,3,4915
Fall 2017 - Day,HSC-304-01,,Environmental Health,4,LEC,PAC 116,08/22/17,12/05/17,TR,11:30AM,12:45PM,Dr. Elizabeth Holt,FULL,NE,undergraduate day,HSC-101,declared Health Sciences majors ONLY,1,4736
Fall 2017 - Day,HSC-304-01,,Environmental Health,4,EXAM,PAC 116,12/08/17,12/08/17,F,12:00PM,02:30PM,,FULL,NE,undergraduate day,HSC-101,declared Health Sciences majors ONLY,2,4736
Fall 2017 - Day,HSC-305-01,,Global Public Health,4,LEC,PAC 113,08/22/17,12/05/17,TR,11:30AM,12:45PM,Dr. Meghan M. Slining,FULL,WC,undergraduate day,HSC-301,Health Sciences or Public Health majors ONLY,1,4918
Fall 2017 - Day,HSC-305-01,,Global Public Health,4,EXAM,PAC 113,12/08/17,12/08/17,F,12:00PM,02:30PM,,FULL,WC,undergraduate day,HSC-301,Health Sciences or Public Health majors ONLY,2,4918
Fall 2017 - Day,HSC-311-01,HES-41,Physiology of Exercise,4,LEC,PAC 116,08/22/17,12/05/17,MWF,12:30PM,01:20PM,Dr. Eric Sobolewski,1,NWL,undergraduate day,HSC-201,,1,4737
Fall 2017 - Day,HSC-311-01,HES-41,Physiology of Exercise,4,LAB,PAC HPL,08/22/17,12/05/17,M,02:30PM,05:30PM,Dr. Eric Sobolewski,1,NWL,undergraduate day,HSC-201,,2,4737
Fall 2017 - Day,HSC-311-01,HES-41,Physiology of Exercise,4,EXAM,PAC 116,12/07/17,12/07/17,R,12:00PM,02:30PM,,1,NWL,undergraduate day,HSC-201,,3,4737
Fall 2017 - Day,HSC-311-02,HES-41,Physiology of Exercise,4,LEC,PAC 116,08/22/17,12/05/17,MWF,12:30PM,01:20PM,Dr. Eric Sobolewski,FULL,NWL,undergraduate day,HSC-201,,1,4737
Fall 2017 - Day,HSC-311-02,HES-41,Physiology of Exercise,4,LAB,PAC HPL,08/22/17,12/05/17,T,02:30PM,05:30PM,Dr. Eric Sobolewski,FULL,NWL,undergraduate day,HSC-201,,2,4737
Fall 2017 - Day,HSC-311-02,HES-41,Physiology of Exercise,4,EXAM,PAC 116,12/07/17,12/07/17,R,12:00PM,02:30PM,,FULL,NWL,undergraduate day,HSC-201,,3,4737
Fall 2017 - Day,HSC-323-01,HES-52,Kinesiology,4,LEC,PAC 114,08/22/17,12/05/17,MWF,01:30PM,02:20PM,Dr. Randolph E. Hutchison,2,NWL,undergraduate day,"HSC-210 and MTH-110, 141 or 150",,1,4740
Fall 2017 - Day,HSC-323-01,HES-52,Kinesiology,4,LAB,PAC HPL,08/22/17,12/05/17,W,02:30PM,05:30PM,Dr. Randolph E. Hutchison,2,NWL,undergraduate day,"HSC-210 and MTH-110, 141 or 150",,2,4740
Fall 2017 - Day,HSC-323-01,HES-52,Kinesiology,4,EXAM,PAC 114,12/13/17,12/13/17,W,12:00PM,02:30PM,,2,NWL,undergraduate day,"HSC-210 and MTH-110, 141 or 150",,3,4740
Fall 2017 - Day,HSC-323-02,HES-52,Kinesiology,4,LEC,PAC 114,08/22/17,12/05/17,MWF,01:30PM,02:20PM,Dr. Randolph E. Hutchison,2,NWL,undergraduate day,"HSC-210 and MTH-110, 141 or 150",,1,4740
Fall 2017 - Day,HSC-323-02,HES-52,Kinesiology,4,LAB,PAC HPL,08/22/17,12/05/17,R,02:30PM,05:30PM,Dr. Randolph E. Hutchison,2,NWL,undergraduate day,"HSC-210 and MTH-110, 141 or 150",,2,4740
